trial,T1,T2,error_1q,error_2q,p_phys,S_in,S_out,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count,log_p_phys
764,115.45049839010159,27.815461244813477,0.0004703597078849282,0.04761973782143274,0.04761973782143273,0.0,0.24864954612376938,0.24864954612376938,0.152,-1.8838747581358606,3.8,5,8,-3.044507943578376
765,75.50172862166575,27.677937012881184,0.003035318477036869,0.031558790136223036,0.031558790136223036,0.0,0.18613981916146088,0.18613981916146088,0.127,-2.0635681925235456,3.8,5,8,-3.4559031190934317
766,122.85951900182658,36.21863437903668,0.00017404235265092768,0.04828575310326912,0.04828575310326912,0.0,0.2510124005079789,0.2510124005079789,0.153,-1.8773173575897015,3.8,5,8,-3.030618728640897
767,70.79827386141083,50.53121858580438,0.0035624863624056768,0.030890363436894802,0.030890363436894802,0.0,0.1832734832745829,0.1832734832745829,0.085,-2.4651040224918206,3.8,5,8,-3.4773110066014423
768,77.15410315981909,33.93279795169506,0.003028574585243245,0.04343868604697289,0.043438686046972895,0.0,0.23343576170538388,0.23343576170538388,0.138,-1.9805015938249322,3.8,5,8,-3.1364048513513794
769,185.76355127605314,28.95353907310484,0.0008586602017288272,0.04729207668037091,0.04729207668037091,0.0,0.2474811337004733,0.2474811337004733,0.155,-1.8643301620628905,3.8,5,8,-3.0514125095588573
770,138.80605058517665,85.0266881235261,0.0010928999072631815,0.029791707684360694,0.029791707684360694,0.0,0.17850847303360856,0.17850847303360856,0.085,-2.4651040224918206,3.8,5,8,-3.513525189819321
771,132.15941344275114,64.18124901350137,0.0020999432852468205,0.0017543496928741154,0.0017543496928741154,0.0,0.018232420425957484,0.018232420425957484,0.011,-4.509860006183766,3.8,5,8,-6.3456570361040825
772,112.18284793248449,35.50768178645588,0.0023062458061001625,0.047921469739107055,0.047921469739107055,0.0,0.24972201631144103,0.24972201631144103,0.161,-1.8263509139976741,3.8,5,8,-3.0381916549627443
773,86.9387124805492,71.20362559988845,0.0010238489681713306,0.03395056440322641,0.03395056440322641,0.0,0.19620163856060419,0.19620163856060419,0.105,-2.2537949288246137,3.8,5,8,-3.3828498005728664
774,193.72550552445026,28.79292381387513,0.00014076771691324088,0.022245556838998103,0.022245556838998103,0.0,0.14377391335110284,0.14377391335110284,0.081,-2.513306124309698,3.8,5,8,-3.8056129829404144
775,56.8507373539274,46.233909742329594,0.004581288452857939,0.022267027662729186,0.022267027662729186,0.0,0.14387825016531552,0.14387825016531552,0.073,-2.617295837833746,3.8,5,8,-3.804648274841049
776,71.56982138682402,39.47944766331807,0.0036448943074650045,0.001443653917438178,0.001443653917438178,0.0,0.015429438154260188,0.015429438154260188,0.004,-5.521460917862246,3.8,5,8,-6.540577936600937
777,113.20266944836821,58.50303477273559,0.003224672409790084,0.012859081919062983,0.012859081919062982,0.0,0.09428559032264217,0.09428559032264217,0.043,-3.146555163288575,3.8,5,8,-4.353704953151643
778,134.54655451686313,28.376783459491005,0.001076424648687324,0.04399603228606962,0.04399603228606961,0.0,0.23550285765837822,0.23550285765837822,0.145,-1.9310215365615626,3.8,5,8,-3.123655824446514
779,139.22770297287903,25.480952413842243,0.001317043675812021,0.011505917666665064,0.011505917666665066,0.0,0.08636951573347841,0.08636951573347841,0.037,-3.2968373663379125,3.8,5,8,-4.464893796253665
780,72.77993440759106,32.57057907793849,0.0004063788491399441,0.023488085313244197,0.023488085313244197,0.0,0.14975597128486912,0.14975597128486912,0.087,-2.4418471603275536,3.8,5,8,-3.751261994351068
781,138.0764185816546,57.973417907893186,0.003397071176130591,0.004976309748275718,0.004976309748275718,0.0,0.04381307243020795,0.04381307243020795,0.024,-3.7297014486341915,3.8,5,8,-5.30306667703492
782,186.99263136335736,79.93967805722201,0.004044942560628748,0.04132620644704661,0.04132620644704661,0.0,0.22548687705836162,0.22548687705836162,0.143,-1.9449106487222299,3.8,5,8,-3.186258441580279
783,182.18712594486013,53.1634977912867,0.001081381887551367,0.03122239678477452,0.03122239678477452,0.0,0.1847003519031016,0.1847003519031016,0.104,-2.2633643798407643,3.8,5,8,-3.4666195960288144
784,140.03262498674522,69.5361350510837,0.0026551002184177124,0.0043544772473453255,0.0043544772473453255,0.0,0.03922919569039746,0.03922919569039746,0.014,-4.268697949366879,3.8,5,8,-5.436550710935193
785,83.637733784162,76.00590494158523,0.0029637996578113874,0.02737826521952996,0.02737826521952996,0.0,0.16779571907468133,0.16779571907468133,0.087,-2.4418471603275536,3.8,5,8,-3.598005820532707
786,72.58317287491072,37.02486791570821,0.004487195836850529,0.03365668932881495,0.03365668932881495,0.0,0.19498130670818825,0.19498130670818825,0.103,-2.2730262907525014,3.8,5,8,-3.3915434513011267
787,148.94441767824645,46.933528943036336,0.0031882113753351734,0.01317079682841717,0.013170796828417172,0.0,0.09607553987230677,0.09607553987230677,0.053,-2.9374633654300153,3.8,5,8,-4.329753261760525
788,132.95349114692408,45.225321610008194,0.002268473022592253,0.03281679390426721,0.03281679390426721,0.0,0.19146924888164585,0.19146924888164585,0.108,-2.2256240518579173,3.8,5,8,-3.416814885347625
789,183.09104657689193,27.319683842359535,0.004141241863000337,0.015326772410197462,0.015326772410197462,0.0,0.10814138811366124,0.10814138811366124,0.053,-2.9374633654300153,3.8,5,8,-4.178154149022083
790,92.52011145322274,25.727244199601955,0.0015751257813881338,0.025628930888876394,0.025628930888876394,0.0,0.1598073889632074,0.1598073889632074,0.075,-2.5902671654458267,3.8,5,8,-3.664033452746707
791,54.04946169708458,36.50766726440697,0.004642842081406294,0.006164267687282456,0.006164267687282457,0.0,0.05224318727363381,0.05224318727363381,0.021,-3.863232841258714,3.8,5,8,-5.088985934939237
792,144.28101286852672,44.11502803082625,0.003310351201169256,0.01375159330127624,0.01375159330127624,0.0,0.09937889095036304,0.09937889095036304,0.052,-2.9565115604007097,3.8,5,8,-4.286600585126261
793,62.372609558849106,28.950249865518668,0.00044541053365140874,0.010096688540160909,0.010096688540160909,0.0,0.07785167874733025,0.07785167874733025,0.025,-3.6888794541139363,3.8,5,8,-4.595547776205962
794,125.56538179411532,84.87321445590595,0.004089215859396693,0.034571581183849724,0.034571581183849724,0.0,0.19876615180848572,0.19876615180848572,0.104,-2.2633643798407643,3.8,5,8,-3.364723287481631
795,58.27155546894917,31.931637943864423,0.001618053689080098,0.01324789037348344,0.013247890373483442,0.0,0.09651637420014389,0.09651637420014389,0.05,-2.995732273553991,3.8,5,8,-4.323916956321883
796,102.1020136623931,52.526145676295485,0.00184874127833844,0.018335668778085366,0.018335668778085366,0.0,0.1241621810028293,0.1241621810028293,0.059,-2.8302178350764176,3.8,5,8,-3.9989070026353595
797,157.69218847834776,74.66922677512851,0.0016081995752356536,0.045775633749789706,0.045775633749789706,0.0,0.2420216219739996,0.2420216219739996,0.145,-1.9310215365615626,3.8,5,8,-3.0840033436284955
798,187.336242542083,39.32408450413236,0.0018366822490859687,0.025776073517675985,0.025776073517675985,0.0,0.16048688892595978,0.16048688892595978,0.105,-2.2537949288246137,3.8,5,8,-3.6583086003760745
799,184.32370550858292,84.24359255436794,0.00060258301665959,0.020243806420299396,0.020243806420299396,0.0,0.13388997829614485,0.13388997829614485,0.065,-2.7333680090865,3.8,5,8,-3.899906388000694
800,107.67940770650138,50.21759857384255,0.001049929032890774,0.043082021787239584,0.043082021787239584,0.0,0.23210644971026648,0.23210644971026648,0.115,-2.162823150618887,3.8,5,8,-3.1446494968007546
801,127.79944455241365,79.87504531810774,0.004307944968812414,0.03766943682962125,0.03766943682962125,0.0,0.21127926916783385,0.21127926916783385,0.12,-2.120263536200091,3.8,5,8,-3.278906207492908
802,91.91812041554458,55.358009327206,0.0008857904899867414,0.03400862545627048,0.03400862545627048,0.0,0.19644222349649385,0.19644222349649385,0.102,-2.282782465697866,3.8,5,8,-3.381141096649506
803,64.1048986543849,48.054220061394545,0.0012250309876944464,0.006760013707360779,0.006760013707360779,0.0,0.05633041665852692,0.05633041665852692,0.025,-3.6888794541139363,3.8,5,8,-4.9967303612132286
804,62.87546110644366,25.045974890635602,0.0036218241274822978,0.03688765140386058,0.03688765140386058,0.0,0.2081642382694466,0.2081642382694466,0.113,-2.1803674602697964,3.8,5,8,-3.299878434245445
805,102.09177919761018,31.26727945937079,0.0005094162538023798,0.0019373193554270635,0.0019373193554270635,0.0,0.019842680827290158,0.019842680827290158,0.004,-5.521460917862246,3.8,5,8,-6.246450036992122
806,62.91589084980261,56.886999633484166,0.0012835305243382408,0.01835929503364357,0.01835929503364357,0.0,0.12428457123268785,0.12428457123268785,0.064,-2.7488721956224653,3.8,5,8,-3.997619291387343
807,57.86211522587706,30.12871031340336,0.0026442003968230048,0.030779881471686976,0.030779881471686976,0.0,0.182797356832288,0.182797356832288,0.116,-2.1541650878757723,3.8,5,8,-3.4808940014012038
808,70.25654949014077,26.536713204683036,0.0020160610587242533,0.012475965175390374,0.012475965175390374,0.0,0.09206882340577087,0.09206882340577087,0.047,-3.0576076772720784,3.8,5,8,-4.383951271568596
809,67.78828355998289,65.12783124627917,0.0031198723810360474,0.0282870437154327,0.0282870437154327,0.0,0.17187029178744576,0.17187029178744576,0.09,-2.4079456086518722,3.8,5,8,-3.5653513984068326
810,88.97982751765763,43.09621529616792,0.0027504345188065957,0.03512506054476926,0.03512506054476926,0.0,0.2010356324973021,0.2010356324973021,0.113,-2.1803674602697964,3.8,5,8,-3.3488404276352144
811,132.34394520200476,31.71831013639326,0.002550552485175472,0.021185946656671,0.021185946656670996,0.0,0.1385811192824383,0.1385811192824383,0.076,-2.577021938695806,3.8,5,8,-3.854417210668503
812,167.139639880027,59.99182571500745,0.0027092699254383104,0.006654337466766951,0.006654337466766951,0.0,0.05561165690979104,0.05561165690979104,0.024,-3.7297014486341915,3.8,5,8,-5.012486386295727
813,115.77114984030858,29.410593671782532,0.001752312220272185,0.007999256275902263,0.007999256275902263,0.0,0.06457434971285719,0.06457434971285719,0.031,-3.473768074496991,3.8,5,8,-4.82840670713608
814,130.5088185763975,33.27485368905334,0.0020201109286213273,0.044888064103320156,0.044888064103320156,0.0,0.23878576014282982,0.23878576014282982,0.16,-1.8325814637483102,3.8,5,8,-3.1035833524619463
815,66.3713611604953,41.045923503222596,0.0021544311397135073,0.001888078011240757,0.001888078011240757,0.0,0.019412029788271803,0.019412029788271803,0.007,-4.961845129926823,3.8,5,8,-6.272195892599343
816,150.0575831363858,27.511215983015145,0.0024238496027870725,0.028473236452008548,0.028473236452008544,0.0,0.1726989438937691,0.1726989438937691,0.091,-2.396895772465287,3.8,5,8,-3.5587907047710967
817,119.48693783911575,64.94377979929665,0.001341034679261304,0.0014889600562640192,0.0014889600562640194,0.0,0.01584405185664255,0.01584405185664255,0.006,-5.115995809754082,3.8,5,8,-6.509677351520529
818,136.30961445533407,52.53363063526616,0.004196976745715519,0.04124802978213402,0.04124802978213402,0.0,0.22518917675022682,0.22518917675022682,0.157,-1.851509473633829,3.8,5,8,-3.188151930199486
819,160.9544356294615,48.97744160059396,0.0017347791396006417,0.03978635192697713,0.03978635192697713,0.0,0.2195752689372644,0.2195752689372644,0.134,-2.0099154790312257,3.8,5,8,-3.224231341908631
820,93.47083752605094,31.842267136345775,0.004289372695851224,0.04424543396184502,0.04424543396184502,0.0,0.2364238594252186,0.2364238594252186,0.128,-2.05572501506252,3.8,5,8,-3.118003100155312
821,95.43692813273134,27.66816307914458,0.002000347840592963,0.04037334531366757,0.04037334531366757,0.0,0.22184072921307843,0.22184072921307843,0.116,-2.1541650878757723,3.8,5,8,-3.209585481222358
822,174.53883311166618,33.146891464803346,0.00042817069892383045,0.0439901722035091,0.0439901722035091,0.0,0.23548118778120206,0.23548118778120206,0.145,-1.9310215365615626,3.8,5,8,-3.1237890290233716
823,85.7857472327598,48.75728690727184,0.0048435224790487185,0.00426167166779692,0.00426167166779692,0.0,0.038533662536917604,0.038533662536917604,0.015,-4.199705077879927,3.8,5,8,-5.458093785392669
824,122.82770528932295,27.704857374828553,0.001939797749485852,0.04038691271447889,0.04038691271447889,0.0,0.2218929162689607,0.2218929162689607,0.134,-2.0099154790312257,3.8,5,8,-3.209249489206725
825,91.18980626283393,90.85791327977276,0.0028393904962383506,0.016736945479161724,0.016736945479161724,0.0,0.11576024835120506,0.11576024835120506,0.048,-3.036554268074246,3.8,5,8,-4.090136698959573
826,67.84068544965632,35.473844907447365,0.0019254130414217989,0.004366970208474088,0.004366970208474088,0.0,0.039322588029714896,0.039322588029714896,0.02,-3.912023005428146,3.8,5,8,-5.433685826468072
827,83.45951250701302,43.750750743889924,0.0036414149859701427,0.03317974475135879,0.03317974475135879,0.0,0.1929914011986365,0.1929914011986365,0.099,-2.312635428847547,3.8,5,8,-3.405815687095758
828,133.56400973871584,25.29155005163162,0.0011665702579446266,0.03342253013159297,0.03342253013159297,0.0,0.19400580477878063,0.19400580477878063,0.112,-2.1892564076870427,3.8,5,8,-3.398525051571223
829,97.80490580398973,25.181860937058076,0.004042023747915929,0.038867669091226534,0.038867669091226534,0.0,0.2159995419343266,0.2159995419343266,0.144,-1.9379419794061366,3.8,5,8,-3.2475925026969814
830,106.94272369977128,27.412895972834495,0.0038559237427096644,0.029601965798836834,0.029601965798836834,0.0,0.17767862956944036,0.17767862956944036,0.081,-2.513306124309698,3.8,5,8,-3.519914507734444
831,147.8280408915699,70.88213600938828,0.004034710152593402,0.02638239525382662,0.02638239525382662,0.0,0.16327201314554196,0.16327201314554196,0.066,-2.7181005369557116,3.8,5,8,-3.635058337716814
832,60.73706232682759,45.36077428138804,0.0031403215467546556,0.03737040617275527,0.03737040617275527,0.0,0.21009111150494866,0.21009111150494866,0.132,-2.0249533563957662,3.8,5,8,-3.286876166591302
833,63.27739055861478,29.962301810534147,0.004463006634374709,0.03774891212415147,0.03774891212415147,0.0,0.2115943639937778,0.2115943639937778,0.111,-2.198225077669803,3.8,5,8,-3.2767986216056193
834,176.10757641108273,71.57018640734991,0.003026060999352479,0.03305250411436581,0.03305250411436581,0.0,0.19245855306323137,0.19245855306323137,0.105,-2.2537949288246137,3.8,5,8,-3.409657948100314
835,171.50561947725697,55.77202306136067,0.003198717489209098,0.00866735908417643,0.00866735908417643,0.0,0.0688891375414968,0.0688891375414968,0.033,-3.4112477175156566,3.8,5,8,-4.748191138492097
836,96.4492844534549,65.76667776190536,0.0014276192217501905,0.010910454845702213,0.010910454845702211,0.0,0.08280631184318697,0.08280631184318697,0.048,-3.036554268074246,3.8,5,8,-4.5180337892910485
837,77.25250481469716,32.829834234260154,0.0011530719214783397,0.021817691300536263,0.021817691300536263,0.0,0.141687454251135,0.141687454251135,0.07,-2.659260036932778,3.8,5,8,-3.8250341107499963
838,176.0123948834161,50.49173976504984,0.0010208098659950828,0.004771611799662829,0.004771611799662829,0.0,0.042318297432560235,0.042318297432560235,0.019,-3.9633162998156966,3.8,5,8,-5.34507112766516
839,131.24953306846592,42.50184953482867,0.00412697163826826,0.033316027663397745,0.033316027663397745,0.0,0.19356119003491998,0.19356119003491998,0.099,-2.312635428847547,3.8,5,8,-3.401716686575682
840,150.7839531445661,36.44750790349706,0.0034925587200591844,0.01393903724999222,0.013939037249992218,0.0,0.10043640690215697,0.10043640690215697,0.045,-3.101092789211817,3.8,5,8,-4.273061939880385
841,183.80002449574945,60.405363636060294,0.0016901078208591761,0.01420608125232136,0.01420608125232136,0.0,0.10193593518776276,0.10193593518776276,0.044,-3.123565645063876,3.8,5,8,-4.254085148845136
842,65.15072643501867,48.62910049919538,0.0011717065036898437,0.030169860030446964,0.03016986003044696,0.0,0.18015622246217172,0.18015622246217172,0.102,-2.282782465697866,3.8,5,8,-3.500911865183979
843,72.15994048644062,50.42913148588847,0.004093204669848642,0.039123236914088005,0.039123236914088005,0.0,0.21699800010077946,0.21699800010077946,0.126,-2.071473372030659,3.8,5,8,-3.241038694035892
844,143.56485942582543,32.43098643883122,0.0005330862402241417,0.0352484925958819,0.0352484925958819,0.0,0.20153970239977304,0.20153970239977304,0.127,-2.0635681925235456,3.8,5,8,-3.3453325138756256
845,83.31767160953375,42.06969553317395,0.0002526305546876162,0.01371924601447741,0.01371924601447741,0.0,0.09919597600801519,0.09919597600801519,0.045,-3.101092789211817,3.8,5,8,-4.2889556134075075
846,52.389616548619244,47.91008914333916,0.0012926437477707993,0.028309521309077396,0.028309521309077396,0.0,0.17197043844676266,0.17197043844676266,0.097,-2.333044300478754,3.8,5,8,-3.5645570889
847,52.77617289131301,41.146279973508136,0.00168283399419506,0.04499804016092563,0.04499804016092563,0.0,0.23918835198932537,0.23918835198932537,0.147,-1.9173226922034008,3.8,5,8,-3.1011363421396627
848,171.26571558230282,39.245012842909446,0.004514708388883293,0.04981172600144017,0.04981172600144016,0.0,0.256366010544614,0.256366010544614,0.154,-1.870802676568508,3.8,5,8,-2.999504860792018
849,157.00726625922167,80.64979075883218,0.0013201428069345405,0.029258417544030062,0.029258417544030062,0.0,0.17617084117737106,0.17617084117737106,0.098,-2.322787800311565,3.8,5,8,-3.5315879674217077
850,54.8860654694544,26.937456171935324,0.004994573798963124,0.017005323221869637,0.017005323221869637,0.0,0.11718762168788845,0.11718762168788845,0.053,-2.9374633654300153,3.8,5,8,-4.074228853242892
851,141.06575705848664,76.48931357095695,0.004304314027935423,0.049883786572705674,0.049883786572705674,0.0,0.2566167817293528,0.2566167817293528,0.168,-1.783791299578878,3.8,5,8,-2.9980592474047305
852,69.88200809383476,26.058753718592822,0.002114838438173471,0.0073739528216184005,0.0073739528216184005,0.0,0.0604557935843359,0.0604557935843359,0.015,-4.199705077879927,3.8,5,8,-4.909801377126859
853,51.57885950986733,32.456798612506944,0.003940317430268658,0.028742853870028475,0.028742853870028475,0.0,0.17389522312514916,0.17389522312514916,0.098,-2.322787800311565,3.8,5,8,-3.549366103677681
854,77.14026346230739,52.25603469386981,0.0012368890835131724,0.0017046908575321664,0.0017046908575321662,0.0,0.01779047852525465,0.01779047852525465,0.015,-4.199705077879927,3.8,5,8,-6.374371499916651
855,144.26354420479905,59.35683900648119,0.0038352828600547034,0.0029079628176956153,0.002907962817695615,0.0,0.027990040909153528,0.027990040909153528,0.011,-4.509860006183766,3.8,5,8,-5.84030250560457
856,159.57550967226368,59.01086045914168,0.0028606372184919364,0.03160608835761205,0.03160608835761205,0.0,0.18634172203943025,0.18634172203943025,0.109,-2.2164073967529934,3.8,5,8,-3.4544055074029787
857,165.73364328112098,56.40414192794148,0.0029466568614520783,0.04954327869622253,0.04954327869622253,0.0,0.2554302056028459,0.2554302056028459,0.134,-2.0099154790312257,3.8,5,8,-3.0049086743046405
858,142.74699091717287,46.155920149771205,0.0035662453001613454,0.020072293112897637,0.020072293112897637,0.0,0.13302822750351734,0.13302822750351734,0.085,-2.4651040224918206,3.8,5,8,-3.9084148669508236
859,68.66995507851398,45.693516378549226,0.004648092280758362,0.04652783648075768,0.04652783648075768,0.0,0.24474047821072453,0.24474047821072453,0.156,-1.8578992717326,3.8,5,8,-3.0677045115038903
860,80.31885211970119,46.28154360684884,0.00113701590299232,0.049785924365445294,0.049785924365445294,0.0,0.25627617639177114,0.25627617639177114,0.148,-1.9105430052180221,3.8,5,8,-3.000022978166816
861,194.83269748705814,61.515328743590956,0.004041628892419619,0.036039907902901305,0.036039907902901305,0.0,0.2047541424440547,0.2047541424440547,0.128,-2.05572501506252,3.8,5,8,-3.3231284016586584
862,113.78547754791926,26.918986413632037,0.002328345278508039,0.03406452880620312,0.03406452880620312,0.0,0.19667370717199803,0.19667370717199803,0.11,-2.2072749131897207,3.8,5,8,-3.3794986470493495
863,127.90416355179909,41.93553703802233,0.0047142907346243495,0.009200494579602269,0.009200494579602269,0.0,0.07227310657849023,0.07227310657849023,0.029,-3.540459448995663,3.8,5,8,-4.6884980377196666
864,100.04984224329607,65.14687822868108,0.003515965448869865,0.03278330888167196,0.03278330888167196,0.0,0.19132847384881269,0.19132847384881269,0.109,-2.2164073967529934,3.8,5,8,-3.41783576867193
865,73.23353931678348,29.570083513818666,0.003216107601450883,0.03036580369083245,0.030365803690832454,0.0,0.18100684394396996,0.18100684394396996,0.108,-2.2256240518579173,3.8,5,8,-3.4944381823117774
866,64.1140309228195,48.56810267272273,0.002330342759494916,0.03372026898855449,0.03372026898855449,0.0,0.19524569583924503,0.19524569583924503,0.105,-2.2537949288246137,3.8,5,8,-3.3896561687582802
867,159.63026004140045,31.632003855873606,0.00019380985318449972,0.03917602673339356,0.03917602673339356,0.0,0.21720388064585966,0.21720388064585966,0.133,-2.017406150760383,3.8,5,8,-3.239690282190237
868,116.42451323252766,65.94243833537222,0.004206959377444349,0.04033773580640053,0.04033773580640053,0.0,0.22170371958434587,0.22170371958434587,0.139,-1.973281345851445,3.8,5,8,-3.21046787578537
869,189.4530405334911,52.553915398545875,0.002493628600033536,0.020692472794645776,0.020692472794645776,0.0,0.13613288806424473,0.13613288806424473,0.066,-2.7181005369557116,3.8,5,8,-3.8779852779502644
870,61.87300831224074,42.00451861088424,0.0014573613691972961,0.0461440680984358,0.0461440680984358,0.0,0.24335600700175453,0.24335600700175453,0.138,-1.9805015938249322,3.8,5,8,-3.0759868615398
871,112.22402860553005,56.86766057744216,0.001839130838297349,0.003547478246907667,0.0035474782469076664,0.0,0.03307055499575593,0.03307055499575593,0.018,-4.017383521085972,3.8,5,8,-5.6415182808987945
872,52.24944184342804,34.156016828278,0.0005143703526764655,0.03073550082146682,0.03073550082146682,0.0,0.1826059066244079,0.1826059066244079,0.101,-2.2926347621408776,3.8,5,8,-3.4823369139302582
873,169.57764685122328,85.01737576443578,0.0033293225096479384,0.011350359742173619,0.011350359742173619,0.0,0.08544356545844838,0.08544356545844838,0.027,-3.611918412977808,3.8,5,8,-4.478505840211319
874,165.40394712221206,85.39283155789148,0.0010636025662694975,0.03713387820276319,0.03713387820276319,0.0,0.2091483814768812,0.2091483814768812,0.158,-1.8451602459551701,3.8,5,8,-3.2932255669407513
875,74.38270390789408,59.98129571973012,0.0049864657095276535,0.002471274261140248,0.002471274261140248,0.0,0.02439846416724717,0.02439846416724717,0.015,-4.199705077879927,3.8,5,8,-6.003021366171947
876,173.47547675331887,59.26536211770147,0.004869574833907624,0.023785466358794954,0.023785466358794954,0.0,0.15117114217198666,0.15117114217198666,0.087,-2.4418471603275536,3.8,5,8,-3.738680542025241
877,161.8632940775758,27.25869002668634,0.0017428673453836491,0.004283810349809288,0.004283810349809288,0.0,0.038699864198088914,0.038699864198088914,0.017,-4.074541934925921,3.8,5,8,-5.4529123967954884
878,193.27918373790422,77.59027876549396,0.0042774823641052555,0.04696029634026082,0.04696029634026081,0.0,0.2462939965747184,0.2462939965747184,0.161,-1.8263509139976741,3.8,5,8,-3.0584527929996517
879,56.26099498298515,34.18011109352769,0.00044807095631561037,0.011328861975951402,0.011328861975951404,0.0,0.08531533200261388,0.08531533200261388,0.038,-3.270169119255751,3.8,5,8,-4.480401652415827
880,68.71664730812307,40.17309423897252,0.0014159546205228487,0.005947927234070294,0.005947927234070294,0.0,0.050736958960520454,0.050736958960520454,0.018,-4.017383521085972,3.8,5,8,-5.1247124841392395
881,63.06809134787734,28.650063717195813,0.004868076309770261,0.03820533283900521,0.03820533283900521,0.0,0.2133983631022231,0.2133983631022231,0.117,-2.145581344184381,3.8,5,8,-3.264780169997896
882,191.25837596450364,45.99283307670328,0.0014640055601470173,0.04011636666325015,0.04011636666325015,0.0,0.22085076726827416,0.22085076726827416,0.13,-2.0402208285265546,3.8,5,8,-3.2159708817229093
883,78.5949126119702,35.22650795638163,0.0012392793618183728,0.007354269932987533,0.007354269932987534,0.0,0.06032482491128878,0.06032482491128878,0.017,-4.074541934925921,3.8,5,8,-4.912474191175993
884,71.34707162980081,36.288203201871085,0.003402571619914079,0.004065677268753128,0.004065677268753128,0.0,0.03705437048187269,0.03705437048187269,0.013,-4.3428059215206005,3.8,5,8,-5.505174940080864
885,66.94340686944312,55.46439409083803,0.0008199174255604768,0.017789612179603558,0.017789612179603558,0.0,0.12131932476569143,0.12131932476569143,0.062,-2.7806208939370456,3.8,5,8,-4.0291405774518765
886,165.78550148876408,30.98948365826334,0.0005054104945291305,0.02474236175892053,0.02474236175892053,0.0,0.1556828466347761,0.1556828466347761,0.071,-2.645075401940822,3.8,5,8,-3.699238453400285
887,76.0404525143208,46.78700318886079,0.004038643963369028,0.007720275919484415,0.007720275919484415,0.0,0.06274679566273768,0.06274679566273768,0.028,-3.575550768806933,3.8,5,8,-4.863905174718285
888,111.83704672124068,50.383299895740805,0.0008059860514646779,0.03157592579092014,0.03157592579092014,0.0,0.186212980437311,0.186212980437311,0.106,-2.24431618487007,3.8,5,8,-3.455360290797898
889,73.06644069207563,42.18542941227232,0.0005031343889576032,0.02351961880346753,0.02351961880346753,0.0,0.1499063299508649,0.1499063299508649,0.071,-2.645075401940822,3.8,5,8,-3.749920363418615
890,76.46794115012617,62.695804441683876,0.00037919576228710456,0.021511756470998167,0.021511756470998167,0.0,0.1401870135447726,0.1401870135447726,0.089,-2.419118909249997,3.8,5,8,-3.839155680691489
891,94.40026720054712,65.50773684117243,0.0029140091179420337,0.033693404522514875,0.033693404522514875,0.0,0.19513400793198626,0.19513400793198626,0.117,-2.145581344184381,3.8,5,8,-3.3904531722758904
892,146.82509500033245,82.6110084113018,0.0016379899339401054,0.027363112562831245,0.027363112562831245,0.0,0.16772735301858427,0.16772735301858427,0.088,-2.430418464503931,3.8,5,8,-3.5985594294369605
893,160.23798194087186,98.54825713205594,0.004458644624114439,0.019201895868594464,0.019201895868594464,0.0,0.12861708049663756,0.12861708049663756,0.049,-3.0159349808715104,3.8,5,8,-3.952746261667224
894,65.53479662268366,40.06511746449811,0.0037340431139966067,0.025135884466911583,0.02513588446691158,0.0,0.15752009909163683,0.15752009909163683,0.092,-2.385966701933097,3.8,5,8,-3.683458793798993
895,97.69534495915802,78.3640691361353,0.001870878517429213,0.04312993906577064,0.04312993906577064,0.0,0.23228533793014172,0.23228533793014172,0.142,-1.9519282213808764,3.8,5,8,-3.143537881127217
896,87.88017220521279,37.76931992989635,0.002324550564878525,0.038359900975068556,0.038359900975068556,0.0,0.21400715513893678,0.21400715513893678,0.125,-2.0794415416798357,3.8,5,8,-3.260742610433512
897,59.54300985630017,29.646170314289485,0.004762079645749151,0.009599089741686512,0.009599089741686512,0.0,0.07477072859210496,0.07477072859210496,0.026,-3.649658740960655,3.8,5,8,-4.646087003578233
898,109.84389098285715,55.81129137554494,0.002499159864046199,0.03259251718026411,0.03259251718026411,0.0,0.19052524536099738,0.19052524536099738,0.103,-2.2730262907525014,3.8,5,8,-3.423672551304242
899,68.7605720114136,43.730004037318,0.001923648950709796,0.033421695721830263,0.033421695721830263,0.0,0.19400232363689968,0.19400232363689968,0.107,-2.234926444520231,3.8,5,8,-3.3985500173705003
900,60.812806940769484,41.52695748197852,0.001007824741378286,0.014653510092636785,0.014653510092636787,0.0,0.10443011755863901,0.10443011755863901,0.059,-2.8302178350764176,3.8,5,8,-4.223075375450766
901,67.70900391473958,29.995429791545064,0.0041459836626472684,0.014999670815383628,0.014999670815383628,0.0,0.10634445266813697,0.10634445266813697,0.058,-2.8473122684357177,3.8,5,8,-4.199727023761827
902,180.78156446183309,95.91664160565595,0.002899176302691777,0.008007055010620594,0.008007055010620594,0.0,0.06462521361104001,0.06462521361104001,0.032,-3.4420193761824103,3.8,5,8,-4.827432249599193
903,84.03699538972943,65.76129885658294,0.0019002145706156451,0.005263843696836649,0.005263843696836649,0.0,0.045890649369019224,0.045890649369019224,0.018,-4.017383521085972,3.8,5,8,-5.2468937782501435
904,108.19019983848004,80.6776911873346,0.004000039297003162,0.009581033866387308,0.009581033866387308,0.0,0.07465816974730898,0.07465816974730898,0.039,-3.2441936328524905,3.8,5,8,-4.647969773575121
